tanggal,provinsi,kab_kota,latitude,longitude,suhu_max,suhu_min,suhu_mean,suhu_feels_like_max,curah_hujan_mm,kelembapan,kecepatan_angin,tekanan_udara,awan_persen,waktu_ingest,sumber
2026-01-01,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,30.1,22.0,23.9,36.2,12.4,92,9.3,1009.5,100,2026-06-01T21:47:24.387672,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,28.6,20.8,23.8,34.2,20.3,87,10.7,1010.8,99,2026-06-01T21:47:29.863504,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,30.0,21.1,24.2,34.8,2.5,83,13.2,1011.1,100,2026-06-01T21:47:34.017574,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,28.8,21.1,24.2,33.2,3.6,87,9.6,1012.0,100,2026-06-01T21:47:37.145320,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,27.7,21.1,24.0,31.8,6.0,87,13.0,1012.0,100,2026-06-01T21:47:40.063655,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,29.4,21.2,24.6,33.1,2.9,80,13.8,1011.4,97,2026-06-01T21:47:42.981348,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,27.9,20.7,23.6,33.1,7.6,86,14.0,1011.3,87,2026-06-01T21:47:47.352034,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,28.8,23.0,25.5,34.3,14.9,92,8.4,1008.9,100,2026-06-01T21:47:52.285023,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,28.0,22.4,24.4,33.9,21.0,94,6.9,1010.2,100,2026-06-01T21:47:56.574383,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,30.8,22.5,25.8,36.9,1.7,83,5.4,1010.4,98,2026-06-01T21:48:00.793472,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,29.6,22.6,25.4,35.4,1.2,84,8.9,1011.2,100,2026-06-01T21:48:05.711108,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,29.0,22.0,25.0,34.6,3.1,88,12.1,1010.9,100,2026-06-01T21:48:10.250134,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,32.3,23.0,26.6,35.8,0.1,75,25.1,1009.9,98,2026-06-01T21:48:15.053635,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,30.9,22.7,26.5,35.5,1.6,78,18.0,1009.7,93,2026-06-01T21:48:19.221165,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,31.1,23.5,26.3,38.6,15.3,90,9.0,1008.5,100,2026-06-01T21:48:23.717496,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,27.8,22.3,24.9,33.8,18.6,94,8.7,1009.9,100,2026-06-01T21:48:28.654355,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,30.8,23.1,26.5,36.3,0.0,84,6.4,1010.0,98,2026-06-01T21:48:33.531759,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,31.0,22.5,26.1,38.0,8.9,87,9.4,1010.9,100,2026-06-01T21:48:37.865705,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,30.2,23.5,26.3,36.2,13.1,89,12.1,1010.7,100,2026-06-01T21:48:41.738738,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,30.2,23.6,26.5,37.4,9.5,86,14.1,1010.1,99,2026-06-01T21:48:46.585435,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,30.5,23.5,26.5,35.7,2.5,84,15.4,1010.0,88,2026-06-01T21:48:50.943796,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,30.8,23.1,25.4,37.7,7.9,86,5.7,1008.7,100,2026-06-01T21:48:55.416753,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,29.3,23.2,25.4,34.9,11.2,85,6.8,1009.7,100,2026-06-01T21:48:59.505810,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,30.8,21.2,26.2,37.1,0.1,72,6.8,1010.2,99,2026-06-01T21:49:03.714645,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,29.8,22.1,25.3,35.2,15.1,80,9.5,1010.9,98,2026-06-01T21:49:08.182465,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,28.9,22.8,26.2,32.2,3.4,76,20.9,1010.4,100,2026-06-01T21:49:12.740936,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,29.6,24.9,27.0,33.3,0.1,70,21.1,1009.7,98,2026-06-01T21:49:16.694331,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,30.6,24.1,26.9,34.8,0.3,69,18.6,1009.7,94,2026-06-01T21:49:21.290182,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,27.5,21.3,23.7,34.5,33.9,90,9.0,1009.7,96,2026-06-01T21:49:26.481312,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,28.4,21.2,24.5,33.4,2.3,82,11.3,1010.5,100,2026-06-01T21:49:30.302711,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,29.3,22.3,24.7,32.6,4.3,72,8.9,1011.1,97,2026-06-01T21:49:35.004462,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,29.1,20.3,24.7,34.4,0.2,76,13.6,1011.4,100,2026-06-01T21:49:39.135502,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,28.1,23.3,25.1,30.0,1.5,74,22.7,1011.1,100,2026-06-01T21:49:43.409201,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,27.9,24.0,25.5,29.0,0.2,69,24.1,1010.4,99,2026-06-01T21:49:47.710775,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,28.5,22.6,25.4,32.7,0.2,69,16.9,1010.4,84,2026-06-01T21:49:52.380909,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,31.1,24.6,27.2,36.7,13.1,82,12.5,1008.3,98,2026-06-01T21:49:54.894263,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,31.3,24.8,27.7,36.3,4.5,80,14.7,1009.0,100,2026-06-01T21:49:59.265338,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,32.0,24.2,27.8,37.2,1.0,74,17.8,1009.8,91,2026-06-01T21:50:01.762591,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,32.5,24.7,28.0,38.5,3.4,75,10.7,1010.2,100,2026-06-01T21:50:04.921803,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,30.6,25.8,27.1,35.0,9.3,75,16.3,1010.1,100,2026-06-01T21:50:07.326215,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,32.7,25.8,28.6,36.7,6.5,66,18.0,1009.2,100,2026-06-01T21:50:10.115344,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,33.0,25.2,28.6,37.5,2.4,62,15.1,1009.1,94,2026-06-01T21:50:14.544720,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,29.6,23.2,26.1,35.1,22.1,87,14.1,1008.5,100,2026-06-01T21:50:19.657960,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,30.5,22.9,25.6,36.9,25.6,90,12.4,1009.5,100,2026-06-01T21:50:23.890191,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,31.6,22.4,26.2,37.4,4.1,83,11.2,1010.1,98,2026-06-01T21:50:27.521196,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,32.3,22.3,26.4,38.4,3.7,82,13.5,1010.4,100,2026-06-01T21:50:31.828352,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,30.5,23.5,25.8,35.5,23.5,88,10.1,1010.3,100,2026-06-01T21:50:36.657445,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,31.6,23.1,27.3,37.2,1.9,73,27.5,1009.2,98,2026-06-01T21:50:40.619774,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,31.8,22.8,27.1,36.8,15.5,75,18.0,1009.2,94,2026-06-01T21:50:45.450747,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,31.6,24.0,26.6,38.7,20.1,86,9.4,1008.4,100,2026-06-01T21:50:49.912590,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,31.2,23.9,26.7,38.9,14.5,86,4.6,1009.5,100,2026-06-01T21:50:54.072208,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,32.0,22.5,26.3,37.8,1.6,84,9.7,1010.1,100,2026-06-01T21:50:58.358666,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,32.2,23.9,27.0,38.8,10.2,83,6.5,1010.4,100,2026-06-01T21:51:02.454233,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,30.4,23.7,26.4,36.1,15.9,80,8.9,1010.3,100,2026-06-01T21:51:07.002039,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,34.8,24.5,28.7,39.3,0.0,62,15.3,1009.2,100,2026-06-01T21:51:11.736667,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,33.0,22.9,27.8,38.1,1.5,64,13.2,1009.2,100,2026-06-01T21:51:15.425142,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,32.8,24.1,27.1,40.3,12.7,85,10.7,1008.3,100,2026-06-01T21:51:20.597032,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,31.6,23.5,26.9,38.6,14.8,86,15.8,1009.4,100,2026-06-01T21:51:24.931903,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,31.2,24.2,26.4,37.0,23.1,86,14.3,1010.1,100,2026-06-01T21:51:29.266218,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,31.1,24.1,26.9,37.7,3.8,85,12.8,1010.4,99,2026-06-01T21:51:33.481358,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,29.9,23.9,26.4,34.9,6.4,86,7.8,1010.4,100,2026-06-01T21:51:37.635980,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,32.4,24.0,28.2,38.0,0.0,76,9.0,1009.2,100,2026-06-01T21:51:42.127383,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,32.2,25.2,27.8,37.4,0.2,78,10.1,1009.2,100,2026-06-01T21:51:46.217188,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,31.1,23.9,26.3,38.2,18.9,84,7.8,1008.6,100,2026-06-01T21:51:51.684461,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,29.4,23.2,26.1,35.0,8.9,86,10.8,1009.7,100,2026-06-01T21:51:55.813896,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,29.9,23.9,25.6,35.4,14.2,87,11.9,1010.4,100,2026-06-01T21:52:00.029441,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,31.0,23.6,26.5,35.9,1.3,84,11.2,1010.6,100,2026-06-01T21:52:05.059538,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,29.9,23.6,26.0,33.7,20.3,86,14.5,1010.6,100,2026-06-01T21:52:08.780252,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,32.2,24.6,28.0,37.9,0.0,71,13.3,1009.4,100,2026-06-01T21:52:13.291273,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,32.1,23.8,27.4,36.8,0.5,78,12.6,1009.4,100,2026-06-01T21:52:17.479268,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,31.9,24.2,26.4,38.4,20.1,87,12.1,1008.4,100,2026-06-01T21:52:22.130800,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,30.3,23.3,26.4,37.0,7.7,85,15.4,1009.5,100,2026-06-01T21:52:26.430757,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,31.0,23.8,25.9,36.8,10.3,88,12.0,1010.3,100,2026-06-01T21:52:30.734809,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,30.8,23.8,26.7,36.6,3.5,82,16.6,1010.6,100,2026-06-01T21:52:35.165507,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,30.0,24.0,26.3,35.8,5.6,86,15.4,1010.5,100,2026-06-01T21:52:39.409550,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,32.0,24.6,27.9,36.1,0.0,68,20.8,1009.4,100,2026-06-01T21:52:43.576537,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,32.0,25.1,27.9,35.9,0.8,70,20.4,1009.3,100,2026-06-01T21:52:48.136723,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,32.8,23.7,26.9,39.3,26.5,85,13.0,1008.4,99,2026-06-01T21:52:53.671821,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,30.2,23.4,26.3,35.8,9.4,86,13.0,1009.6,99,2026-06-01T21:52:57.844365,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,31.0,23.8,26.0,35.5,16.9,88,11.6,1010.3,100,2026-06-01T21:53:02.260476,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,29.5,23.4,26.1,36.1,5.9,85,13.1,1010.8,100,2026-06-01T21:53:06.840502,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,29.6,23.2,26.1,34.4,1.7,85,9.0,1010.7,100,2026-06-01T21:53:10.731149,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,31.2,24.5,27.5,36.9,0.3,73,17.3,1009.7,98,2026-06-01T21:53:15.213279,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,31.5,25.0,27.4,36.5,0.0,76,13.3,1009.5,100,2026-06-01T21:53:19.946520,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,30.0,22.8,25.4,37.0,7.7,88,13.6,1008.9,99,2026-06-01T21:53:22.467599,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,30.1,23.1,26.1,35.4,12.8,86,10.9,1009.9,96,2026-06-01T21:53:26.049917,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,28.4,23.6,25.0,34.5,15.4,91,10.2,1010.8,100,2026-06-01T21:53:30.244049,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,30.4,23.0,25.8,35.0,1.5,85,12.4,1011.1,100,2026-06-01T21:53:35.191949,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,31.1,23.6,26.5,34.4,1.0,78,17.1,1010.8,100,2026-06-01T21:53:39.674452,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,32.5,24.2,27.8,36.0,0.0,63,20.6,1009.9,95,2026-06-01T21:53:43.988996,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,31.5,24.0,27.7,34.1,0.5,65,21.4,1009.8,100,2026-06-01T21:53:48.346794,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,29.2,23.4,25.4,35.3,14.1,88,13.9,1009.1,100,2026-06-01T21:53:52.839307,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,28.6,22.8,25.2,33.4,44.0,90,12.4,1010.4,97,2026-06-01T21:53:56.653097,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,27.6,23.0,24.5,33.1,61.2,93,10.0,1011.2,100,2026-06-01T21:54:01.869076,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,27.3,22.9,24.8,32.4,27.6,91,11.1,1011.7,100,2026-06-01T21:54:06.195069,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,28.2,23.0,25.2,34.0,33.8,90,7.7,1011.5,100,2026-06-01T21:54:10.731322,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,31.4,22.8,26.6,36.4,0.0,73,6.7,1010.5,93,2026-06-01T21:54:14.744357,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,30.2,23.9,26.7,35.6,0.0,73,7.1,1010.3,100,2026-06-01T21:54:20.800152,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,30.3,23.5,25.5,37.3,12.5,89,16.3,1008.7,100,2026-06-01T21:54:25.428441,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,30.5,22.7,25.8,35.7,15.9,87,17.2,1009.8,94,2026-06-01T21:54:29.614883,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,27.6,23.4,24.9,32.0,17.3,92,15.3,1010.6,100,2026-06-01T21:54:32.399348,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,29.5,23.0,25.4,34.6,11.9,90,11.7,1011.1,100,2026-06-01T21:54:34.810586,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,28.7,22.6,25.4,33.3,3.6,86,7.3,1010.9,100,2026-06-01T21:54:38.847459,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,30.2,23.1,26.2,34.2,3.5,79,14.2,1010.0,97,2026-06-01T21:54:42.750068,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,30.6,23.7,26.6,36.0,5.1,82,13.1,1009.8,100,2026-06-01T21:54:47.519039,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,30.8,22.8,25.6,38.6,29.9,89,13.2,1008.7,99,2026-06-01T21:54:52.840859,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,29.9,23.1,26.1,35.2,9.1,86,12.1,1009.8,97,2026-06-01T21:54:57.124574,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,28.0,23.8,25.3,33.0,12.5,90,14.3,1010.6,100,2026-06-01T21:55:01.110628,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,30.6,23.4,26.1,36.2,25.0,86,14.4,1010.9,100,2026-06-01T21:55:06.097487,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,29.4,23.3,26.0,36.0,5.2,89,10.8,1010.8,100,2026-06-01T21:55:10.562604,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,32.8,24.6,27.8,37.1,0.1,77,16.4,1009.8,100,2026-06-01T21:55:14.998662,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,31.5,24.2,27.4,35.9,1.1,79,16.0,1009.7,100,2026-06-01T21:55:19.656348,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,28.2,22.3,25.0,34.3,17.0,89,13.2,1009.0,100,2026-06-01T21:55:24.107725,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,28.2,22.4,25.0,31.9,19.9,88,13.1,1010.2,99,2026-06-01T21:55:28.122851,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,27.0,23.0,24.4,30.7,6.8,91,13.4,1011.0,100,2026-06-01T21:55:31.315930,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,29.8,22.4,25.4,34.3,0.7,85,18.7,1011.3,100,2026-06-01T21:55:34.287247,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,27.9,22.9,25.0,32.4,3.5,90,12.4,1011.3,100,2026-06-01T21:55:37.832814,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,30.2,24.0,26.8,36.0,2.9,80,10.6,1010.4,100,2026-06-01T21:55:42.230716,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,30.1,23.5,26.3,35.7,1.7,83,13.8,1010.2,100,2026-06-01T21:55:46.547797,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,30.9,23.6,26.4,37.3,14.5,86,12.5,1008.4,99,2026-06-01T21:55:51.277934,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,31.0,23.5,26.4,36.1,20.0,85,12.1,1009.5,97,2026-06-01T21:55:55.346355,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,29.4,23.9,25.5,35.2,10.8,89,12.7,1010.3,100,2026-06-01T21:55:59.866155,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,30.9,23.6,26.5,36.2,4.1,85,18.1,1010.6,100,2026-06-01T21:56:04.457138,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,29.1,23.7,26.1,34.3,11.6,89,12.4,1010.6,100,2026-06-01T21:56:08.676820,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,32.1,24.8,27.9,37.4,0.2,80,15.0,1009.5,100,2026-06-01T21:56:12.635836,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,31.2,25.1,27.4,36.2,3.1,81,14.8,1009.4,100,2026-06-01T21:56:17.586097,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,32.4,24.0,27.1,39.4,10.8,84,10.6,1008.3,99,2026-06-01T21:56:22.321237,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,30.8,23.8,26.7,35.0,7.3,86,12.1,1009.4,100,2026-06-01T21:56:26.491582,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,29.8,24.0,25.8,35.7,15.9,89,12.5,1010.2,100,2026-06-01T21:56:30.989096,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,31.0,24.0,26.8,36.2,3.3,84,14.6,1010.4,100,2026-06-01T21:56:35.871190,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,29.5,23.8,26.3,34.6,4.5,88,14.6,1010.4,100,2026-06-01T21:56:40.323478,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,32.7,25.5,28.4,37.0,0.0,78,19.6,1009.2,100,2026-06-01T21:56:44.645589,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,31.4,24.5,27.7,35.5,1.6,78,16.8,1009.2,100,2026-06-01T21:56:49.083504,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN BANGKALAN,-7.05,112.93333,30.6,23.1,26.1,37.4,11.6,87,13.9,1008.6,99,2026-06-01T21:56:53.814860,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN BANGKALAN,-7.05,112.93333,29.5,23.0,25.8,34.7,19.9,89,14.3,1009.7,100,2026-06-01T21:56:58.208657,Open-Meteo_Archive
