tanggal,provinsi,kab_kota,latitude,longitude,suhu_max,suhu_min,suhu_mean,suhu_feels_like_max,curah_hujan_mm,kelembapan,kecepatan_angin,tekanan_udara,awan_persen,waktu_ingest,sumber
2026-01-14,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,27.0,21.1,23.5,30.7,7.7,88,16.1,1009.9,100,2026-06-01T23:59:44.166269,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,29.8,24.5,26.6,36.3,15.0,82,13.4,1009.8,89,2026-06-01T23:59:48.557344,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,29.7,23.8,25.8,35.9,40.3,86,15.6,1010.0,97,2026-06-01T23:59:52.808442,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,26.4,23.1,24.9,30.3,22.1,88,22.3,1010.5,99,2026-06-01T23:59:57.313131,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,26.6,23.9,24.9,30.0,6.2,88,21.2,1010.7,84,2026-06-02T00:00:00.444140,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,26.9,23.2,24.5,28.4,4.3,87,26.6,1010.9,100,2026-06-02T00:00:03.691737,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,27.9,24.1,25.5,30.6,3.7,84,28.5,1010.4,95,2026-06-02T00:00:07.888132,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,27.6,23.4,25.1,30.0,10.0,86,29.9,1009.5,100,2026-06-02T00:00:11.463351,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,31.8,24.0,27.3,38.6,2.6,78,18.0,1009.7,79,2026-06-02T00:00:14.747211,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,31.2,23.6,26.3,37.4,14.8,84,17.2,1009.8,100,2026-06-02T00:00:18.472254,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,27.6,22.5,25.1,32.5,18.3,90,13.8,1010.4,100,2026-06-02T00:00:21.536544,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,27.7,22.5,24.6,32.1,8.4,90,17.1,1010.8,94,2026-06-02T00:00:24.845939,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,27.5,22.0,24.2,31.2,21.8,91,19.7,1011.1,100,2026-06-02T00:00:30.306298,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,29.2,22.0,25.1,33.4,9.2,88,21.3,1010.5,95,2026-06-02T00:00:33.990760,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,28.9,23.0,25.2,33.5,12.2,89,22.5,1009.7,100,2026-06-02T00:00:37.470885,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,30.5,24.7,26.9,36.1,4.2,80,16.6,1010.1,88,2026-06-02T00:00:40.851621,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,29.9,24.4,26.2,34.8,2.8,86,11.9,1010.0,100,2026-06-02T00:00:44.643934,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,28.0,24.0,26.0,31.9,11.1,86,20.6,1010.3,100,2026-06-02T00:00:48.427010,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,26.8,22.7,24.9,32.2,10.2,90,13.2,1010.8,95,2026-06-02T00:00:53.050031,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,26.6,23.3,24.8,30.0,10.0,89,26.2,1010.9,100,2026-06-02T00:00:56.088111,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,28.1,23.5,25.6,31.2,5.0,86,26.6,1010.4,99,2026-06-02T00:00:59.302131,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,28.0,23.1,25.8,31.7,7.3,86,26.8,1009.5,100,2026-06-02T00:01:03.114952,Open-Meteo_Archive
2026-01-08,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,29.5,22.1,25.3,34.3,2.4,81,15.0,1010.8,73,2026-06-02T00:01:06.469207,Open-Meteo_Archive
2026-01-09,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,29.3,21.9,23.6,33.4,9.9,93,15.5,1010.9,95,2026-06-02T00:01:09.435043,Open-Meteo_Archive
2026-01-10,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,28.4,21.1,23.0,32.5,23.1,96,10.5,1011.1,98,2026-06-02T00:01:13.859167,Open-Meteo_Archive
2026-01-11,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,26.0,21.3,22.8,29.6,8.6,94,16.1,1011.2,86,2026-06-02T00:01:19.470970,Open-Meteo_Archive
2026-01-12,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,28.3,21.1,23.7,34.0,16.7,90,14.2,1010.9,97,2026-06-02T00:01:25.214999,Open-Meteo_Archive
2026-01-13,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,30.2,20.7,24.2,33.8,8.6,87,15.1,1010.5,93,2026-06-02T00:01:28.496704,Open-Meteo_Archive
2026-01-14,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,30.5,21.5,24.1,33.9,16.5,89,17.7,1010.0,99,2026-06-02T00:01:31.927058,Open-Meteo_Archive
2026-01-08,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,29.5,23.1,26.0,35.1,6.2,84,19.1,1010.3,89,2026-06-02T00:01:35.940141,Open-Meteo_Archive
2026-01-09,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,28.3,21.6,24.3,33.0,26.7,92,20.3,1010.5,98,2026-06-02T00:01:40.250959,Open-Meteo_Archive
2026-01-10,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,26.4,21.5,23.3,30.0,21.4,95,17.5,1010.7,100,2026-06-02T00:01:43.516403,Open-Meteo_Archive
2026-01-11,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,28.6,21.6,24.1,33.2,19.9,92,20.4,1010.7,91,2026-06-02T00:01:46.769442,Open-Meteo_Archive
2026-01-12,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,28.0,22.5,24.4,31.8,6.7,90,21.6,1010.6,97,2026-06-02T00:01:50.065605,Open-Meteo_Archive
2026-01-13,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,28.9,22.1,24.8,32.6,4.6,87,19.8,1010.2,97,2026-06-02T00:01:53.460164,Open-Meteo_Archive
2026-01-14,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,29.4,22.2,24.4,34.4,39.0,91,23.2,1009.6,99,2026-06-02T00:01:57.970239,Open-Meteo_Archive
2026-01-08,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,28.3,22.9,25.2,33.2,6.0,86,19.6,1010.6,90,2026-06-02T00:02:01.452552,Open-Meteo_Archive
2026-01-09,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,27.9,21.4,23.9,32.0,28.6,92,20.1,1010.7,97,2026-06-02T00:02:04.696964,Open-Meteo_Archive
2026-01-10,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,25.6,21.2,22.7,28.9,32.3,95,21.0,1011.0,100,2026-06-02T00:02:08.033826,Open-Meteo_Archive
2026-01-11,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,27.7,21.5,23.5,31.2,12.3,92,20.7,1010.9,96,2026-06-02T00:02:11.478901,Open-Meteo_Archive
2026-01-12,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,27.0,22.0,23.7,29.8,15.0,90,21.1,1010.8,96,2026-06-02T00:02:15.453870,Open-Meteo_Archive
2026-01-13,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,28.0,21.5,24.1,31.2,5.1,87,22.9,1010.5,99,2026-06-02T00:02:20.689637,Open-Meteo_Archive
2026-01-14,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,27.5,21.5,23.7,31.8,12.8,91,25.0,1009.8,98,2026-06-02T00:02:27.285520,Open-Meteo_Archive
2026-01-08,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,29.6,22.8,25.9,34.9,4.7,80,12.7,1010.6,91,2026-06-02T00:02:30.485133,Open-Meteo_Archive
2026-01-09,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,29.4,22.6,24.5,34.6,17.1,88,12.2,1010.6,96,2026-06-02T00:02:34.826850,Open-Meteo_Archive
2026-01-10,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,27.6,21.9,23.9,32.3,17.5,89,11.9,1010.8,98,2026-06-02T00:02:38.662552,Open-Meteo_Archive
2026-01-11,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,27.5,21.4,23.9,31.1,3.8,85,15.1,1010.8,90,2026-06-02T00:02:41.679845,Open-Meteo_Archive
2026-01-12,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,28.8,21.4,24.1,33.4,5.6,85,14.3,1010.8,99,2026-06-02T00:02:44.864888,Open-Meteo_Archive
2026-01-13,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,30.0,21.0,24.7,34.4,2.1,82,14.2,1010.4,93,2026-06-02T00:02:50.396972,Open-Meteo_Archive
2026-01-14,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,29.4,21.5,24.5,33.2,10.5,86,17.5,1009.8,99,2026-06-02T00:02:53.741328,Open-Meteo_Archive
2026-01-08,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,30.5,23.7,26.6,36.2,3.4,81,15.9,1010.3,93,2026-06-02T00:02:58.780797,Open-Meteo_Archive
2026-01-09,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,29.2,22.5,25.1,33.8,18.4,89,16.4,1010.4,94,2026-06-02T00:03:02.548064,Open-Meteo_Archive
2026-01-10,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,27.9,22.1,24.2,32.7,17.4,93,17.2,1010.6,98,2026-06-02T00:03:05.644019,Open-Meteo_Archive
2026-01-11,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,28.7,22.1,24.8,33.2,3.3,86,18.3,1010.6,92,2026-06-02T00:03:08.934515,Open-Meteo_Archive
2026-01-12,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,29.2,22.4,25.1,34.5,17.6,86,15.6,1010.5,94,2026-06-02T00:03:12.652992,Open-Meteo_Archive
2026-01-13,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,30.2,22.1,25.5,34.6,2.3,81,16.9,1010.1,95,2026-06-02T00:03:27.352883,Open-Meteo_Archive
2026-01-14,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,30.1,22.8,25.3,34.4,9.6,86,19.8,1009.5,100,2026-06-02T00:03:32.593580,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,29.0,23.5,25.8,34.6,5.9,85,15.2,1010.5,89,2026-06-02T00:03:35.868703,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,26.8,21.8,24.1,30.6,14.5,93,16.0,1010.5,99,2026-06-02T00:03:39.681610,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,26.7,21.8,23.7,30.6,24.9,92,20.3,1010.6,100,2026-06-02T00:03:43.441740,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,28.3,22.5,24.3,32.0,11.3,90,18.0,1010.5,100,2026-06-02T00:03:47.262817,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,28.4,22.2,24.3,31.6,13.1,89,20.2,1010.5,95,2026-06-02T00:03:51.952252,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,29.2,23.1,24.9,32.2,17.8,86,21.5,1010.0,97,2026-06-02T00:03:55.324496,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,27.0,22.3,23.7,30.6,24.8,95,18.9,1009.4,100,2026-06-02T00:03:58.815047,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,31.5,23.5,26.5,38.0,10.8,78,12.3,1009.8,86,2026-06-02T00:04:03.343141,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,29.1,22.9,25.6,35.7,14.7,85,11.7,1009.8,100,2026-06-02T00:04:08.936672,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,28.1,22.8,24.7,33.4,40.5,89,14.2,1010.2,100,2026-06-02T00:04:12.031942,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,29.6,22.6,25.2,35.2,16.0,86,11.9,1010.2,96,2026-06-02T00:04:16.617484,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,29.2,22.4,25.0,34.6,4.1,85,10.7,1010.3,91,2026-06-02T00:04:23.157290,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,30.1,22.3,25.8,34.8,1.3,83,13.9,1009.7,98,2026-06-02T00:04:26.334418,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,28.9,22.5,25.1,34.5,28.6,88,14.5,1009.0,100,2026-06-02T00:04:29.611273,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,27.9,21.1,24.0,33.2,5.5,85,12.4,1010.8,84,2026-06-02T00:04:32.703704,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,27.5,21.1,23.3,32.2,6.3,89,11.7,1010.7,99,2026-06-02T00:04:35.759043,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,26.6,20.8,22.8,30.0,15.5,90,10.7,1010.8,100,2026-06-02T00:04:40.254613,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,27.1,20.2,22.6,31.5,8.0,91,10.2,1010.9,92,2026-06-02T00:04:45.392594,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,27.2,20.4,23.0,30.0,2.1,86,13.6,1010.9,87,2026-06-02T00:04:49.678468,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,28.5,20.4,23.4,33.2,12.3,85,13.0,1010.4,99,2026-06-02T00:04:54.529496,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,26.1,20.5,22.4,29.4,11.6,92,12.1,1009.6,99,2026-06-02T00:04:57.588834,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,30.9,22.9,26.1,36.8,5.2,82,13.7,1009.8,83,2026-06-02T00:05:00.880302,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,28.9,21.6,24.7,34.0,22.7,92,11.8,1009.8,100,2026-06-02T00:05:04.004591,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,28.1,21.8,24.0,33.2,22.6,93,10.1,1010.0,100,2026-06-02T00:05:09.398982,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,28.6,21.4,23.9,33.1,22.7,93,12.9,1010.2,97,2026-06-02T00:05:14.990980,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,28.0,21.9,24.2,32.9,3.1,91,13.6,1010.2,89,2026-06-02T00:05:20.092222,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,29.5,22.0,24.9,34.8,12.3,89,13.0,1009.6,96,2026-06-02T00:05:25.576513,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,28.6,21.8,24.2,32.9,9.8,92,13.6,1008.8,99,2026-06-02T00:05:29.006876,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,29.6,22.0,24.6,35.2,7.3,89,13.7,1010.3,89,2026-06-02T00:05:32.175896,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,29.5,20.9,24.2,34.7,29.0,91,11.9,1010.1,98,2026-06-02T00:05:35.498497,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,28.8,22.3,24.3,32.5,12.1,90,13.4,1010.1,100,2026-06-02T00:05:38.929502,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,28.6,21.5,24.4,32.9,32.2,87,13.7,1010.2,95,2026-06-02T00:05:42.699499,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,29.0,22.5,25.0,32.5,3.1,82,19.1,1010.0,85,2026-06-02T00:05:45.710215,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,29.9,22.2,25.6,34.0,3.2,79,17.8,1009.5,95,2026-06-02T00:05:50.404383,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,29.5,22.7,24.7,34.1,6.9,85,18.1,1008.9,98,2026-06-02T00:05:55.789714,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,29.9,22.9,25.7,35.5,5.7,82,17.3,1010.0,92,2026-06-02T00:05:58.907736,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,28.8,22.2,24.4,34.3,10.0,92,14.5,1010.1,97,2026-06-02T00:06:02.902692,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,26.8,22.0,23.4,33.0,36.1,95,10.1,1010.4,100,2026-06-02T00:06:08.577381,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,28.2,21.4,23.4,34.4,61.2,94,13.7,1010.7,99,2026-06-02T00:06:13.443813,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,27.6,21.8,23.6,30.9,4.9,91,18.0,1010.9,94,2026-06-02T00:06:16.769742,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,28.8,21.8,24.3,33.4,15.0,88,15.1,1010.2,97,2026-06-02T00:06:20.247848,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,28.4,21.5,23.7,33.4,69.1,92,15.7,1009.3,100,2026-06-02T00:06:24.789057,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,28.6,20.5,23.3,34.1,6.9,90,12.1,1010.9,91,2026-06-02T00:06:28.197866,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,26.6,21.0,23.1,31.2,19.7,93,13.6,1010.6,99,2026-06-02T00:06:31.437501,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,28.0,21.4,23.4,30.8,10.8,91,14.8,1010.5,100,2026-06-02T00:06:36.695391,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,27.6,21.1,23.4,31.3,9.1,90,17.6,1010.6,99,2026-06-02T00:06:41.953585,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,29.2,20.9,24.5,33.8,0.9,77,9.4,1010.2,89,2026-06-02T00:06:44.941714,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,29.5,21.2,24.8,34.0,1.1,79,19.9,1009.7,96,2026-06-02T00:06:48.671256,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN MALANG,-8.16667,112.66667,28.7,21.5,23.6,34.8,12.7,88,20.2,1009.2,99,2026-06-02T00:06:53.997389,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,30.1,22.9,25.4,37.5,6.6,87,15.0,1009.9,94,2026-06-02T00:06:56.985632,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,29.1,22.7,24.6,36.4,3.6,92,10.4,1009.6,97,2026-06-02T00:07:00.361825,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,29.1,22.3,24.6,33.2,5.1,88,12.6,1009.6,99,2026-06-02T00:07:03.837580,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,28.0,22.2,24.4,32.3,10.3,88,6.7,1010.0,100,2026-06-02T00:07:08.534531,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,28.6,23.0,24.6,33.4,5.2,91,8.7,1009.9,100,2026-06-02T00:07:12.060967,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,29.4,22.8,25.2,36.6,3.4,87,8.0,1009.2,97,2026-06-02T00:07:15.506162,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN LUMAJANG,-8.11667,113.15,28.5,22.1,24.1,34.7,4.2,90,10.7,1008.1,100,2026-06-02T00:07:19.726701,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,30.8,23.4,25.6,37.0,16.6,91,13.2,1009.8,86,2026-06-02T00:07:22.723870,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,29.9,23.4,25.6,36.6,23.4,90,13.0,1009.3,99,2026-06-02T00:07:26.454084,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,29.5,23.0,25.3,36.8,20.4,90,11.0,1009.3,99,2026-06-02T00:07:29.937337,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,29.3,22.8,24.8,35.3,23.8,90,11.5,1009.7,98,2026-06-02T00:07:33.110868,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,28.5,23.2,25.0,35.1,0.7,85,13.4,1009.6,96,2026-06-02T00:07:36.903070,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,29.5,22.5,25.2,36.7,4.3,86,9.6,1008.9,100,2026-06-02T00:07:39.887013,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN JEMBER,-8.25,113.65,28.5,22.5,24.7,36.1,18.0,90,14.6,1007.8,100,2026-06-02T00:07:42.898193,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,30.0,23.3,25.6,34.7,14.4,82,15.3,1009.6,90,2026-06-02T00:07:46.324702,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,30.4,23.0,25.2,35.2,23.6,88,14.9,1009.3,99,2026-06-02T00:07:50.945195,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,28.2,22.8,24.9,33.8,8.0,88,6.9,1009.3,98,2026-06-02T00:07:55.744059,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,26.7,22.3,24.0,31.8,17.0,89,6.4,1009.8,100,2026-06-02T00:07:59.237556,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,28.0,22.6,24.4,32.8,4.1,86,7.2,1009.7,96,2026-06-02T00:08:02.260805,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,28.9,22.4,25.0,34.7,1.2,83,6.9,1008.9,100,2026-06-02T00:08:06.508074,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN BANYUWANGI,-8.33333,114.2,27.6,22.1,24.5,32.8,5.6,86,16.4,1007.6,99,2026-06-02T00:08:10.705360,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,28.1,22.0,24.4,32.0,11.7,84,17.9,1010.5,87,2026-06-02T00:08:15.440088,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,28.3,21.5,23.9,31.8,5.0,87,17.5,1010.1,92,2026-06-02T00:08:19.775753,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,27.2,21.2,23.0,32.0,17.5,93,10.8,1010.4,100,2026-06-02T00:08:25.030777,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,25.7,20.9,22.6,30.4,26.8,90,12.1,1011.0,100,2026-06-02T00:08:28.513308,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,24.3,21.6,22.6,29.1,11.0,93,7.0,1011.5,98,2026-06-02T00:08:31.908054,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,26.5,21.2,23.4,32.2,2.1,89,12.9,1010.5,99,2026-06-02T00:08:36.627021,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN BONDOWOSO,-7.9404,113.9834,25.7,21.4,23.0,29.7,10.9,93,15.4,1009.1,98,2026-06-02T00:08:41.639303,Open-Meteo_Archive
